               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 310,           0.0074436,            0.007796,           0.0042025,             0.68524,             0.69915,             0.74668,             0.49557,            0.011054,           0.0033401,           0.0040527,           0.0013936,           0.0013936,           0.0013936
                 311,           0.0073336,           0.0079779,           0.0042494,             0.66867,             0.69177,             0.74746,             0.49439,            0.011021,           0.0033423,           0.0040766,           0.0013874,           0.0013874,           0.0013874
                 312,           0.0076351,           0.0083463,           0.0043103,              0.7317,             0.66667,             0.74587,             0.49378,            0.011027,           0.0033412,            0.004061,           0.0013811,           0.0013811,           0.0013811
                 313,           0.0074104,           0.0079699,           0.0041134,             0.74821,             0.66667,             0.74187,              0.4906,             0.01104,           0.0033405,           0.0040673,           0.0013748,           0.0013748,           0.0013748
                 314,           0.0075068,           0.0080883,           0.0044161,             0.75907,             0.67083,             0.74446,             0.49349,            0.011006,           0.0033415,           0.0041005,           0.0013685,           0.0013685,           0.0013685
                 315,           0.0073921,           0.0080543,           0.0042736,             0.73027,                0.65,             0.73798,             0.49001,            0.011088,           0.0033484,            0.004107,           0.0013622,           0.0013622,           0.0013622
                 316,            0.007569,           0.0082186,           0.0042385,             0.76946,             0.62943,             0.73783,             0.48864,            0.011099,           0.0033566,           0.0041066,           0.0013559,           0.0013559,           0.0013559
                 317,            0.007404,            0.007997,           0.0042359,             0.78039,             0.63051,             0.73381,             0.48506,            0.011146,           0.0033657,           0.0040815,           0.0013496,           0.0013496,           0.0013496
                 318,           0.0074655,            0.008027,           0.0040906,             0.78006,             0.62734,             0.73189,             0.48381,            0.011158,           0.0033707,           0.0041567,           0.0013433,           0.0013433,           0.0013433
                 319,            0.007433,           0.0080251,           0.0040682,             0.78069,             0.65833,             0.73861,             0.48735,            0.011129,            0.003375,           0.0041503,            0.001337,            0.001337,            0.001337
                 320,           0.0073369,           0.0080735,           0.0043922,             0.76483,             0.65217,             0.72662,             0.48244,            0.011161,           0.0033781,           0.0041994,           0.0013307,           0.0013307,           0.0013307
                 321,            0.007484,           0.0081499,           0.0042777,             0.76483,             0.65371,             0.73011,             0.48469,            0.011204,           0.0033784,           0.0041876,           0.0013244,           0.0013244,           0.0013244
                 322,           0.0074055,            0.008119,           0.0041472,             0.76231,             0.65423,             0.72824,             0.47909,            0.011236,           0.0033806,           0.0042064,           0.0013181,           0.0013181,           0.0013181
                 323,           0.0074384,           0.0079806,           0.0041102,             0.74909,                0.65,             0.72124,              0.4805,            0.011306,           0.0033766,           0.0041998,           0.0013118,           0.0013118,           0.0013118
                 324,           0.0074407,           0.0079514,            0.004208,             0.76082,             0.64988,             0.72352,             0.48164,            0.011285,           0.0033737,            0.004209,           0.0013055,           0.0013055,           0.0013055
                 325,           0.0075073,           0.0082528,           0.0043558,             0.72935,             0.65833,             0.72119,             0.48113,            0.011325,           0.0033737,           0.0042433,           0.0012992,           0.0012992,           0.0012992
                 326,           0.0075016,           0.0080551,           0.0042442,             0.73146,             0.65423,             0.72272,             0.48023,            0.011276,           0.0033737,           0.0042242,           0.0012929,           0.0012929,           0.0012929
                 327,           0.0074327,           0.0079412,           0.0041928,             0.76748,             0.64575,             0.72258,             0.47811,            0.011311,           0.0033754,           0.0042461,           0.0012866,           0.0012866,           0.0012866
                 328,           0.0073741,           0.0081516,           0.0041631,              0.7586,              0.6373,             0.71822,             0.47359,            0.011259,           0.0033777,           0.0042435,           0.0012803,           0.0012803,           0.0012803
                 329,           0.0074064,            0.008039,            0.004277,             0.71689,             0.65417,             0.72003,             0.47356,            0.011228,           0.0033821,           0.0042517,            0.001274,            0.001274,            0.001274
                 330,           0.0073848,           0.0078872,           0.0043204,             0.68357,             0.65833,             0.71757,             0.47032,            0.011189,           0.0033904,           0.0042488,           0.0012677,           0.0012677,           0.0012677
                 331,           0.0074853,           0.0079522,           0.0042428,             0.68273,             0.64167,             0.71552,             0.47039,            0.011159,           0.0033911,           0.0042333,           0.0012614,           0.0012614,           0.0012614
                 332,           0.0073719,           0.0079742,           0.0041558,             0.71455,             0.64655,             0.71433,             0.47156,            0.011138,           0.0033925,           0.0042811,           0.0012551,           0.0012551,           0.0012551
                 333,           0.0073508,           0.0079152,           0.0044057,             0.66089,             0.64167,             0.71453,             0.46875,            0.011157,           0.0033965,              0.0043,           0.0012488,           0.0012488,           0.0012488
                 334,           0.0073193,           0.0079898,           0.0043281,             0.64324,             0.66257,             0.71397,             0.47054,            0.011173,           0.0033976,           0.0043135,           0.0012425,           0.0012425,           0.0012425
                 335,           0.0073306,           0.0081793,           0.0042693,             0.62972,             0.67198,              0.7168,             0.47206,            0.011177,           0.0033941,           0.0042909,           0.0012362,           0.0012362,           0.0012362
                 336,           0.0072279,             0.00806,           0.0042901,             0.65584,              0.7125,               0.722,             0.47735,            0.011199,           0.0033929,           0.0042669,           0.0012299,           0.0012299,           0.0012299
                 337,           0.0073832,           0.0078221,           0.0041657,              0.6266,              0.7125,              0.7196,             0.47259,             0.01117,            0.003388,           0.0042527,           0.0012236,           0.0012236,           0.0012236
                 338,           0.0071947,            0.007896,            0.004123,              0.6114,               0.725,             0.71575,             0.47093,             0.01115,           0.0033897,           0.0042582,           0.0012173,           0.0012173,           0.0012173
                 339,           0.0073357,           0.0080093,           0.0040674,             0.65138,             0.66465,              0.7107,             0.47068,            0.011169,           0.0033904,           0.0042453,            0.001211,            0.001211,            0.001211
                 340,            0.007286,           0.0079368,            0.004139,             0.66748,             0.68549,              0.7087,             0.47086,            0.011179,           0.0033864,           0.0042616,           0.0012047,           0.0012047,           0.0012047
                 341,            0.007398,           0.0078082,           0.0044602,             0.62124,             0.68309,             0.71268,             0.47223,            0.011173,           0.0033814,           0.0042588,           0.0011984,           0.0011984,           0.0011984
                 342,           0.0074058,           0.0078797,           0.0043522,             0.61939,             0.70137,             0.71462,             0.47236,            0.011208,            0.003379,           0.0042274,           0.0011921,           0.0011921,           0.0011921
                 343,           0.0072617,           0.0078595,           0.0041969,             0.61517,             0.70532,             0.71612,             0.47447,            0.011207,           0.0033798,           0.0042037,           0.0011858,           0.0011858,           0.0011858
                 344,           0.0073661,           0.0077701,           0.0040045,             0.59625,             0.70895,             0.71373,              0.4744,            0.011236,           0.0033829,           0.0041835,           0.0011795,           0.0011795,           0.0011795
                 345,           0.0074255,           0.0081692,           0.0043416,             0.61895,             0.73023,             0.71973,             0.47758,            0.011229,           0.0033798,           0.0041805,           0.0011732,           0.0011732,           0.0011732
                 346,           0.0072948,           0.0079701,           0.0041157,             0.63165,             0.68333,             0.71796,             0.47458,            0.011246,           0.0033745,           0.0041949,           0.0011669,           0.0011669,           0.0011669
                 347,            0.007113,           0.0078101,            0.003996,             0.67137,             0.64167,             0.71957,             0.47887,            0.011276,           0.0033707,           0.0042125,           0.0011606,           0.0011606,           0.0011606
                 348,           0.0072976,           0.0078913,            0.004186,             0.64337,             0.64803,             0.71335,             0.47458,            0.011267,           0.0033696,           0.0042294,           0.0011543,           0.0011543,           0.0011543
                 349,           0.0072529,            0.007656,           0.0042173,             0.64135,             0.70417,             0.71647,             0.47904,             0.01122,           0.0033716,           0.0042432,            0.001148,            0.001148,            0.001148
                 350,           0.0073579,           0.0079472,           0.0041477,             0.61051,             0.72083,             0.71151,              0.4765,            0.011231,           0.0033703,           0.0042958,           0.0011417,           0.0011417,           0.0011417
                 351,           0.0072352,           0.0079613,           0.0042309,             0.60488,             0.72479,             0.70554,             0.47075,            0.011272,           0.0033691,           0.0043534,           0.0011354,           0.0011354,           0.0011354
                 352,           0.0074847,           0.0082903,           0.0041697,              0.6149,             0.72331,             0.71205,             0.47437,            0.011224,           0.0033695,            0.004335,           0.0011291,           0.0011291,           0.0011291
                 353,           0.0072976,           0.0077494,           0.0039207,              0.5997,             0.72343,             0.71677,             0.47524,            0.011193,           0.0033703,           0.0043306,           0.0011228,           0.0011228,           0.0011228
                 354,           0.0074466,           0.0078814,           0.0040118,             0.58021,              0.7071,             0.71564,             0.47363,            0.011196,           0.0033685,           0.0043389,           0.0011165,           0.0011165,           0.0011165
                 355,            0.007422,            0.007957,           0.0041918,             0.57935,             0.70417,             0.71261,             0.47163,            0.011216,           0.0033669,            0.004371,           0.0011102,           0.0011102,           0.0011102
                 356,           0.0073076,           0.0077164,           0.0039676,              0.6205,             0.68188,             0.71842,             0.47672,            0.011259,           0.0033661,           0.0043492,           0.0011039,           0.0011039,           0.0011039
                 357,            0.007382,           0.0078333,           0.0041635,             0.61895,             0.68333,             0.71955,             0.47818,            0.011217,            0.003369,           0.0043219,           0.0010976,           0.0010976,           0.0010976
                 358,           0.0073715,           0.0083352,           0.0039872,             0.61586,             0.68333,             0.71847,             0.47747,            0.011259,           0.0033664,           0.0043109,           0.0010913,           0.0010913,           0.0010913
                 359,           0.0073247,           0.0082033,            0.004061,             0.60125,             0.70087,             0.71782,             0.47624,            0.011273,           0.0033674,           0.0043049,            0.001085,            0.001085,            0.001085
                 360,           0.0072782,           0.0079406,           0.0041839,             0.59952,             0.71178,             0.71891,              0.4752,            0.011282,           0.0033705,           0.0042918,           0.0010787,           0.0010787,           0.0010787
                 361,           0.0073403,           0.0078104,            0.004089,             0.59956,             0.71525,             0.71801,             0.47576,            0.011308,           0.0033724,           0.0042984,           0.0010724,           0.0010724,           0.0010724
                 362,           0.0070835,           0.0077138,           0.0040186,             0.61367,             0.72083,             0.72325,             0.47756,            0.011302,           0.0033777,           0.0042976,           0.0010661,           0.0010661,           0.0010661
                 363,           0.0072687,           0.0080375,           0.0040533,             0.62431,             0.73181,             0.72199,             0.47872,            0.011296,            0.003378,           0.0042698,           0.0010598,           0.0010598,           0.0010598
                 364,           0.0073818,           0.0080125,           0.0040905,             0.61757,              0.7375,             0.72363,             0.47759,            0.011287,            0.003377,           0.0042803,           0.0010535,           0.0010535,           0.0010535
                 365,           0.0072724,            0.007962,           0.0042071,             0.61817,             0.75833,             0.72311,             0.47899,             0.01133,           0.0033734,           0.0042813,           0.0010472,           0.0010472,           0.0010472
                 366,           0.0072075,           0.0080376,           0.0042468,             0.61724,             0.75833,             0.72401,             0.47986,            0.011323,           0.0033718,           0.0042755,           0.0010409,           0.0010409,           0.0010409
                 367,           0.0073076,           0.0079341,           0.0042096,             0.61921,                0.75,             0.72387,             0.47709,            0.011357,           0.0033677,           0.0042636,           0.0010346,           0.0010346,           0.0010346
                 368,           0.0073056,           0.0081585,           0.0039005,             0.62004,             0.75417,             0.72495,             0.47762,            0.011358,           0.0033654,           0.0042717,           0.0010283,           0.0010283,           0.0010283
                 369,           0.0072296,           0.0078967,           0.0040739,             0.61739,             0.74832,             0.72594,             0.48245,            0.011328,           0.0033655,           0.0042498,            0.001022,            0.001022,            0.001022
                 370,           0.0073913,           0.0081248,           0.0039612,             0.61623,             0.74986,             0.72415,             0.48524,            0.011297,           0.0033628,           0.0042584,           0.0010157,           0.0010157,           0.0010157
                 371,           0.0072929,           0.0082165,           0.0040744,             0.61761,                0.75,             0.72002,             0.47673,             0.01135,           0.0033564,           0.0042667,           0.0010094,           0.0010094,           0.0010094
                 372,           0.0072996,           0.0077636,           0.0038797,             0.61617,             0.75417,             0.72287,               0.479,            0.011323,           0.0033607,           0.0042837,           0.0010031,           0.0010031,           0.0010031
                 373,           0.0073544,           0.0080091,           0.0042111,             0.61022,             0.76034,              0.7233,             0.47965,            0.011355,           0.0033601,           0.0042523,          0.00099682,          0.00099682,          0.00099682
                 374,           0.0071874,           0.0078643,           0.0040628,             0.61895,             0.74745,             0.72389,             0.47998,            0.011362,           0.0033611,           0.0042286,          0.00099052,          0.00099052,          0.00099052
                 375,           0.0074004,           0.0080328,           0.0041114,             0.62675,             0.73637,             0.72963,             0.48166,            0.011399,           0.0033568,           0.0041979,          0.00098422,          0.00098422,          0.00098422
                 376,           0.0073569,           0.0078764,           0.0041889,             0.63024,             0.76667,             0.72783,             0.48263,            0.011386,           0.0033589,           0.0041669,          0.00097792,          0.00097792,          0.00097792
                 377,           0.0072066,           0.0078483,           0.0040896,             0.63122,             0.77135,             0.73128,             0.48154,            0.011424,           0.0033584,           0.0041598,          0.00097163,          0.00097163,          0.00097163
                 378,           0.0071619,           0.0078185,           0.0039851,             0.61221,              0.7712,             0.73448,             0.48623,            0.011401,           0.0033597,           0.0041278,          0.00096533,          0.00096533,          0.00096533
                 379,           0.0073392,           0.0079475,           0.0040762,              0.6095,             0.77083,             0.73677,             0.48589,            0.011371,           0.0033612,           0.0040901,          0.00095903,          0.00095903,          0.00095903
                 380,           0.0072881,           0.0080366,           0.0041471,             0.61276,             0.77881,             0.74121,             0.48597,             0.01141,           0.0033621,           0.0040802,          0.00095273,          0.00095273,          0.00095273
                 381,           0.0071343,           0.0080121,            0.004115,             0.61047,               0.775,             0.74252,             0.48899,            0.011385,           0.0033643,           0.0040561,          0.00094643,          0.00094643,          0.00094643
                 382,           0.0071847,           0.0080191,           0.0040223,             0.61373,               0.774,             0.74098,             0.48724,            0.011399,           0.0033654,            0.004057,          0.00094013,          0.00094013,          0.00094013
                 383,           0.0071267,           0.0078999,            0.004002,             0.61229,             0.77311,             0.74099,             0.48564,            0.011404,           0.0033627,           0.0040567,          0.00093383,          0.00093383,          0.00093383
                 384,           0.0071531,           0.0078106,           0.0041079,              0.6113,             0.77096,             0.73854,             0.48894,            0.011418,           0.0033602,           0.0040562,          0.00092753,          0.00092753,          0.00092753
                 385,           0.0072036,           0.0078814,           0.0040955,             0.62375,             0.77083,             0.74018,             0.48965,            0.011426,           0.0033594,           0.0040404,          0.00092123,          0.00092123,          0.00092123
                 386,           0.0072622,           0.0078817,           0.0038918,             0.64436,             0.77083,              0.7399,             0.48927,            0.011446,           0.0033592,           0.0040387,          0.00091494,          0.00091494,          0.00091494
                 387,           0.0073783,           0.0080815,           0.0041132,              0.6378,             0.74204,             0.73975,             0.48975,             0.01149,           0.0033587,           0.0040268,          0.00090864,          0.00090864,          0.00090864
                 388,           0.0072302,           0.0077903,           0.0040148,             0.63863,             0.75513,             0.74115,             0.49147,             0.01145,           0.0033618,           0.0040238,          0.00090234,          0.00090234,          0.00090234
                 389,           0.0071507,           0.0079049,           0.0039863,             0.65286,             0.75833,             0.74668,             0.49181,            0.011432,            0.003366,           0.0040372,          0.00089604,          0.00089604,          0.00089604
                 390,           0.0072997,           0.0079905,           0.0038793,             0.66062,             0.75833,             0.74669,             0.49285,            0.011446,           0.0033684,           0.0040444,          0.00088974,          0.00088974,          0.00088974
                 391,           0.0071578,           0.0079176,            0.003904,             0.66218,             0.75833,             0.74565,              0.4925,            0.011426,           0.0033723,           0.0040284,          0.00088344,          0.00088344,          0.00088344
                 392,           0.0073366,           0.0079461,           0.0040027,             0.66305,             0.75833,             0.74166,             0.49024,            0.011475,           0.0033708,           0.0040414,          0.00087714,          0.00087714,          0.00087714
                 393,            0.007239,           0.0076901,           0.0039914,             0.66386,             0.76656,             0.74232,             0.48832,            0.011511,           0.0033701,           0.0040391,          0.00087084,          0.00087084,          0.00087084
                 394,            0.007182,           0.0080021,           0.0042061,             0.66286,             0.76079,             0.74183,             0.48667,            0.011573,            0.003366,           0.0040168,          0.00086454,          0.00086454,          0.00086454
                 395,            0.007302,            0.007954,            0.004096,             0.65297,             0.76447,             0.74396,             0.48955,             0.01155,           0.0033689,           0.0039938,          0.00085825,          0.00085825,          0.00085825
                 396,           0.0071328,           0.0078506,           0.0038645,             0.65241,             0.76173,             0.74511,             0.49105,            0.011575,           0.0033706,           0.0039717,          0.00085195,          0.00085195,          0.00085195
                 397,           0.0071044,           0.0077677,           0.0039643,             0.65488,             0.76691,             0.74415,             0.49206,            0.011561,           0.0033738,           0.0039509,          0.00084565,          0.00084565,          0.00084565
                 398,           0.0072127,           0.0080403,           0.0040844,             0.69579,             0.74125,             0.74592,             0.49369,            0.011585,           0.0033731,           0.0039405,          0.00083935,          0.00083935,          0.00083935
                 399,           0.0072145,           0.0078054,            0.004115,              0.6871,             0.73801,             0.74136,             0.49203,             0.01158,           0.0033723,           0.0039307,          0.00083305,          0.00083305,          0.00083305
                 400,           0.0073437,           0.0079231,           0.0039661,             0.68164,             0.74835,              0.7439,             0.49002,             0.01158,           0.0033724,            0.003943,          0.00082675,          0.00082675,          0.00082675
                 401,            0.007157,            0.007919,            0.004134,             0.68846,             0.74024,             0.74366,             0.49043,             0.01157,           0.0033729,           0.0039487,          0.00082045,          0.00082045,          0.00082045
                 402,           0.0073118,           0.0079072,           0.0039316,             0.68019,              0.7558,             0.74564,             0.48851,            0.011543,            0.003374,           0.0039487,          0.00081415,          0.00081415,          0.00081415
                 403,           0.0072588,           0.0079798,           0.0039024,             0.67721,             0.74168,             0.74522,             0.48824,            0.011548,           0.0033724,           0.0039469,          0.00080785,          0.00080785,          0.00080785
                 404,           0.0073188,           0.0077374,           0.0038084,             0.68149,             0.72134,             0.74476,             0.48891,            0.011486,           0.0033743,           0.0039467,          0.00080156,          0.00080156,          0.00080156
                 405,           0.0071409,             0.00789,           0.0040623,             0.67366,             0.75833,             0.74541,              0.4929,            0.011465,           0.0033738,           0.0039452,          0.00079526,          0.00079526,          0.00079526
                 406,           0.0071313,           0.0079175,           0.0039521,             0.67273,             0.75833,             0.74576,             0.49489,            0.011435,           0.0033771,           0.0039441,          0.00078896,          0.00078896,          0.00078896
                 407,           0.0072547,           0.0078439,           0.0039817,             0.67728,             0.75944,             0.74665,             0.49324,            0.011415,           0.0033795,           0.0039527,          0.00078266,          0.00078266,          0.00078266
                 408,           0.0071611,           0.0077816,           0.0041223,             0.66655,             0.76217,             0.74807,             0.49307,            0.011413,           0.0033809,           0.0039517,          0.00077636,          0.00077636,          0.00077636
                 409,           0.0072408,           0.0079855,           0.0040351,             0.66245,             0.75172,             0.74747,             0.49075,            0.011373,           0.0033829,           0.0039476,          0.00077006,          0.00077006,          0.00077006
                 410,           0.0071284,           0.0079838,           0.0038518,             0.65383,              0.7252,             0.74814,             0.48807,            0.011357,            0.003383,           0.0039495,          0.00076376,          0.00076376,          0.00076376
